image,NV,MEL,BKL,BCC,AKIEC
ISIC_0033881,0.0,1.0,0.0,0.0,0.0
ISIC_0033882,1.0,0.0,0.0,0.0,0.0
ISIC_0033883,0.0,1.0,0.0,0.0,0.0
ISIC_0033884,0.0,0.0,1.0,0.0,0.0
ISIC_0033885,0.0,1.0,0.0,0.0,0.0
ISIC_0033886,0.0,1.0,0.0,0.0,0.0
ISIC_0033887,1.0,0.0,0.0,0.0,0.0
ISIC_0033888,1.0,0.0,0.0,0.0,0.0
ISIC_0033889,1.0,0.0,0.0,0.0,0.0
ISIC_0033890,1.0,0.0,0.0,0.0,0.0
ISIC_0033892,1.0,0.0,0.0,0.0,0.0
ISIC_0033893,0.0,1.0,0.0,0.0,0.0
ISIC_0033894,1.0,0.0,0.0,0.0,0.0
ISIC_0033895,1.0,0.0,0.0,0.0,0.0
ISIC_0033896,1.0,0.0,0.0,0.0,0.0
ISIC_0033897,1.0,0.0,0.0,0.0,0.0
ISIC_0033898,1.0,0.0,0.0,0.0,0.0
ISIC_0033899,0.0,0.0,1.0,0.0,0.0
ISIC_0033900,0.0,0.0,1.0,0.0,0.0
ISIC_0033901,0.0,1.0,0.0,0.0,0.0
ISIC_0033902,0.0,1.0,0.0,0.0,0.0
ISIC_0033903,1.0,0.0,0.0,0.0,0.0
ISIC_0033904,1.0,0.0,0.0,0.0,0.0
ISIC_0033905,0.0,1.0,0.0,0.0,0.0
ISIC_0033906,1.0,0.0,0.0,0.0,0.0
ISIC_0033907,1.0,0.0,0.0,0.0,0.0
ISIC_0033908,0.0,0.0,1.0,0.0,0.0
ISIC_0033909,1.0,0.0,0.0,0.0,0.0
ISIC_0033910,0.0,0.0,1.0,0.0,0.0
ISIC_0033911,0.0,1.0,0.0,0.0,0.0
ISIC_0033912,1.0,0.0,0.0,0.0,0.0
ISIC_0033913,0.0,0.0,1.0,0.0,0.0
ISIC_0033914,1.0,0.0,0.0,0.0,0.0
ISIC_0033915,1.0,0.0,0.0,0.0,0.0
ISIC_0033916,1.0,0.0,0.0,0.0,0.0
ISIC_0033917,1.0,0.0,0.0,0.0,0.0
ISIC_0033918,1.0,0.0,0.0,0.0,0.0
ISIC_0033919,1.0,0.0,0.0,0.0,0.0
ISIC_0033920,1.0,0.0,0.0,0.0,0.0
ISIC_0033921,1.0,0.0,0.0,0.0,0.0
ISIC_0033922,1.0,0.0,0.0,0.0,0.0
ISIC_0033923,1.0,0.0,0.0,0.0,0.0
ISIC_0033924,0.0,0.0,1.0,0.0,0.0
ISIC_0033925,0.0,1.0,0.0,0.0,0.0
ISIC_0033926,1.0,0.0,0.0,0.0,0.0
ISIC_0033927,1.0,0.0,0.0,0.0,0.0
ISIC_0033928,1.0,0.0,0.0,0.0,0.0
ISIC_0033929,1.0,0.0,0.0,0.0,0.0
ISIC_0033930,1.0,0.0,0.0,0.0,0.0
ISIC_0033931,0.0,1.0,0.0,0.0,0.0
ISIC_0033932,1.0,0.0,0.0,0.0,0.0
ISIC_0033933,1.0,0.0,0.0,0.0,0.0
ISIC_0033934,1.0,0.0,0.0,0.0,0.0
ISIC_0033935,1.0,0.0,0.0,0.0,0.0
ISIC_0033936,1.0,0.0,0.0,0.0,0.0
ISIC_0033937,1.0,0.0,0.0,0.0,0.0
ISIC_0033938,0.0,1.0,0.0,0.0,0.0
ISIC_0033939,1.0,0.0,0.0,0.0,0.0
ISIC_0033940,1.0,0.0,0.0,0.0,0.0
ISIC_0033941,1.0,0.0,0.0,0.0,0.0
ISIC_0033942,0.0,1.0,0.0,0.0,0.0
ISIC_0033943,1.0,0.0,0.0,0.0,0.0
ISIC_0033944,1.0,0.0,0.0,0.0,0.0
ISIC_0033945,0.0,0.0,1.0,0.0,0.0
ISIC_0033946,0.0,1.0,0.0,0.0,0.0
ISIC_0033947,0.0,1.0,0.0,0.0,0.0
ISIC_0033948,1.0,0.0,0.0,0.0,0.0
ISIC_0033949,0.0,0.0,1.0,0.0,0.0
ISIC_0033950,1.0,0.0,0.0,0.0,0.0
ISIC_0033951,1.0,0.0,0.0,0.0,0.0
ISIC_0033952,0.0,0.0,1.0,0.0,0.0
ISIC_0033953,0.0,1.0,0.0,0.0,0.0
ISIC_0033954,1.0,0.0,0.0,0.0,0.0
ISIC_0033955,1.0,0.0,0.0,0.0,0.0
ISIC_0033956,0.0,1.0,0.0,0.0,0.0
ISIC_0033957,0.0,1.0,0.0,0.0,0.0
ISIC_0033958,1.0,0.0,0.0,0.0,0.0
ISIC_0033959,1.0,0.0,0.0,0.0,0.0
ISIC_0033960,1.0,0.0,0.0,0.0,0.0
ISIC_0033961,1.0,0.0,0.0,0.0,0.0
ISIC_0033962,0.0,1.0,0.0,0.0,0.0
ISIC_0033963,1.0,0.0,0.0,0.0,0.0
ISIC_0033964,1.0,0.0,0.0,0.0,0.0
ISIC_0033965,1.0,0.0,0.0,0.0,0.0
ISIC_0033966,1.0,0.0,0.0,0.0,0.0
ISIC_0033967,0.0,1.0,0.0,0.0,0.0
ISIC_0033968,0.0,1.0,0.0,0.0,0.0
ISIC_0033970,1.0,0.0,0.0,0.0,0.0
ISIC_0033971,1.0,0.0,0.0,0.0,0.0
ISIC_0033972,1.0,0.0,0.0,0.0,0.0
ISIC_0033973,0.0,0.0,1.0,0.0,0.0
ISIC_0033974,1.0,0.0,0.0,0.0,0.0
ISIC_0033975,0.0,1.0,0.0,0.0,0.0
ISIC_0033976,1.0,0.0,0.0,0.0,0.0
ISIC_0033977,0.0,1.0,0.0,0.0,0.0
ISIC_0033978,1.0,0.0,0.0,0.0,0.0
ISIC_0033979,0.0,0.0,0.0,1.0,0.0
ISIC_0033980,0.0,1.0,0.0,0.0,0.0
ISIC_0033981,0.0,1.0,0.0,0.0,0.0
ISIC_0033982,1.0,0.0,0.0,0.0,0.0
ISIC_0033983,1.0,0.0,0.0,0.0,0.0
ISIC_0033984,1.0,0.0,0.0,0.0,0.0
ISIC_0033985,0.0,1.0,0.0,0.0,0.0
ISIC_0033986,0.0,1.0,0.0,0.0,0.0
ISIC_0033987,0.0,0.0,1.0,0.0,0.0
ISIC_0033988,1.0,0.0,0.0,0.0,0.0
ISIC_0033989,1.0,0.0,0.0,0.0,0.0
ISIC_0033990,1.0,0.0,0.0,0.0,0.0
ISIC_0033992,1.0,0.0,0.0,0.0,0.0
ISIC_0033993,1.0,0.0,0.0,0.0,0.0
ISIC_0033994,1.0,0.0,0.0,0.0,0.0
ISIC_0033995,0.0,1.0,0.0,0.0,0.0
ISIC_0033996,1.0,0.0,0.0,0.0,0.0
ISIC_0033997,1.0,0.0,0.0,0.0,0.0
ISIC_0033998,1.0,0.0,0.0,0.0,0.0
ISIC_0033999,0.0,1.0,0.0,0.0,0.0
ISIC_0034000,0.0,1.0,0.0,0.0,0.0
ISIC_0034001,1.0,0.0,0.0,0.0,0.0
ISIC_0034002,0.0,1.0,0.0,0.0,0.0
ISIC_0034003,0.0,0.0,1.0,0.0,0.0
ISIC_0034004,1.0,0.0,0.0,0.0,0.0
ISIC_0034005,0.0,1.0,0.0,0.0,0.0
ISIC_0034006,0.0,1.0,0.0,0.0,0.0
ISIC_0034007,0.0,0.0,1.0,0.0,0.0
ISIC_0034008,1.0,0.0,0.0,0.0,0.0
ISIC_0034009,1.0,0.0,0.0,0.0,0.0
ISIC_0034010,1.0,0.0,0.0,0.0,0.0
ISIC_0034011,0.0,0.0,1.0,0.0,0.0
ISIC_0034012,0.0,1.0,0.0,0.0,0.0
ISIC_0034013,1.0,0.0,0.0,0.0,0.0
ISIC_0034014,1.0,0.0,0.0,0.0,0.0
ISIC_0034015,0.0,0.0,0.0,1.0,0.0
ISIC_0034016,1.0,0.0,0.0,0.0,0.0
ISIC_0034017,1.0,0.0,0.0,0.0,0.0
ISIC_0034018,1.0,0.0,0.0,0.0,0.0
ISIC_0034019,1.0,0.0,0.0,0.0,0.0
ISIC_0034020,1.0,0.0,0.0,0.0,0.0
ISIC_0034021,1.0,0.0,0.0,0.0,0.0
ISIC_0034022,0.0,1.0,0.0,0.0,0.0
ISIC_0034023,1.0,0.0,0.0,0.0,0.0
ISIC_0034024,0.0,0.0,1.0,0.0,0.0
ISIC_0034025,1.0,0.0,0.0,0.0,0.0
ISIC_0034026,0.0,0.0,0.0,1.0,0.0
ISIC_0034027,1.0,0.0,0.0,0.0,0.0
ISIC_0034028,0.0,1.0,0.0,0.0,0.0
ISIC_0034029,1.0,0.0,0.0,0.0,0.0
ISIC_0034030,1.0,0.0,0.0,0.0,0.0
ISIC_0034031,0.0,0.0,1.0,0.0,0.0
ISIC_0034032,1.0,0.0,0.0,0.0,0.0
ISIC_0034033,1.0,0.0,0.0,0.0,0.0
ISIC_0034034,0.0,1.0,0.0,0.0,0.0
ISIC_0034035,1.0,0.0,0.0,0.0,0.0
ISIC_0034036,0.0,1.0,0.0,0.0,0.0
ISIC_0034037,0.0,0.0,1.0,0.0,0.0
ISIC_0034038,1.0,0.0,0.0,0.0,0.0
ISIC_0034039,1.0,0.0,0.0,0.0,0.0
ISIC_0034040,0.0,0.0,1.0,0.0,0.0
ISIC_0034041,1.0,0.0,0.0,0.0,0.0
ISIC_0034042,1.0,0.0,0.0,0.0,0.0
ISIC_0034043,1.0,0.0,0.0,0.0,0.0
ISIC_0034044,1.0,0.0,0.0,0.0,0.0
ISIC_0034045,1.0,0.0,0.0,0.0,0.0
ISIC_0034046,0.0,1.0,0.0,0.0,0.0
ISIC_0034047,0.0,0.0,0.0,1.0,0.0
ISIC_0034048,0.0,1.0,0.0,0.0,0.0
ISIC_0034049,0.0,1.0,0.0,0.0,0.0
ISIC_0034050,0.0,1.0,0.0,0.0,0.0
ISIC_0034051,0.0,1.0,0.0,0.0,0.0
ISIC_0034052,0.0,1.0,0.0,0.0,0.0
ISIC_0034053,1.0,0.0,0.0,0.0,0.0
ISIC_0034054,1.0,0.0,0.0,0.0,0.0
ISIC_0034055,1.0,0.0,0.0,0.0,0.0
ISIC_0034056,1.0,0.0,0.0,0.0,0.0
ISIC_0034057,0.0,0.0,1.0,0.0,0.0
ISIC_0034058,0.0,0.0,0.0,1.0,0.0
ISIC_0034059,0.0,1.0,0.0,0.0,0.0
ISIC_0034060,1.0,0.0,0.0,0.0,0.0
ISIC_0034061,0.0,1.0,0.0,0.0,0.0
ISIC_0034062,0.0,1.0,0.0,0.0,0.0
ISIC_0034063,1.0,0.0,0.0,0.0,0.0
ISIC_0034064,0.0,1.0,0.0,0.0,0.0
ISIC_0034065,0.0,1.0,0.0,0.0,0.0
ISIC_0034066,0.0,0.0,0.0,1.0,0.0
ISIC_0034067,1.0,0.0,0.0,0.0,0.0
ISIC_0034068,0.0,1.0,0.0,0.0,0.0
ISIC_0034069,1.0,0.0,0.0,0.0,0.0
ISIC_0034070,0.0,0.0,1.0,0.0,0.0
ISIC_0034071,0.0,1.0,0.0,0.0,0.0
ISIC_0034072,1.0,0.0,0.0,0.0,0.0
ISIC_0034073,1.0,0.0,0.0,0.0,0.0
ISIC_0034074,0.0,1.0,0.0,0.0,0.0
ISIC_0034075,1.0,0.0,0.0,0.0,0.0
ISIC_0034076,0.0,1.0,0.0,0.0,0.0
ISIC_0034077,1.0,0.0,0.0,0.0,0.0
ISIC_0034078,1.0,0.0,0.0,0.0,0.0
ISIC_0034079,1.0,0.0,0.0,0.0,0.0
ISIC_0034080,1.0,0.0,0.0,0.0,0.0
ISIC_0034081,1.0,0.0,0.0,0.0,0.0
ISIC_0034082,1.0,0.0,0.0,0.0,0.0
ISIC_0034083,1.0,0.0,0.0,0.0,0.0
ISIC_0034084,1.0,0.0,0.0,0.0,0.0
ISIC_0034085,0.0,1.0,0.0,0.0,0.0
ISIC_0034086,1.0,0.0,0.0,0.0,0.0
ISIC_0034087,0.0,1.0,0.0,0.0,0.0
ISIC_0034088,1.0,0.0,0.0,0.0,0.0
ISIC_0034089,0.0,1.0,0.0,0.0,0.0
ISIC_0034090,1.0,0.0,0.0,0.0,0.0
ISIC_0034091,1.0,0.0,0.0,0.0,0.0
ISIC_0034092,0.0,1.0,0.0,0.0,0.0
ISIC_0034093,0.0,0.0,0.0,1.0,0.0
ISIC_0034094,0.0,1.0,0.0,0.0,0.0
ISIC_0034095,0.0,0.0,0.0,1.0,0.0
ISIC_0034096,1.0,0.0,0.0,0.0,0.0
ISIC_0034097,1.0,0.0,0.0,0.0,0.0
ISIC_0034098,1.0,0.0,0.0,0.0,0.0
ISIC_0034099,1.0,0.0,0.0,0.0,0.0
ISIC_0034100,0.0,1.0,0.0,0.0,0.0
ISIC_0034101,0.0,1.0,0.0,0.0,0.0
ISIC_0034102,1.0,0.0,0.0,0.0,0.0
ISIC_0034103,0.0,0.0,1.0,0.0,0.0
ISIC_0034104,0.0,1.0,0.0,0.0,0.0
ISIC_0034105,1.0,0.0,0.0,0.0,0.0
ISIC_0034106,0.0,1.0,0.0,0.0,0.0
ISIC_0034107,0.0,1.0,0.0,0.0,0.0
ISIC_0034108,1.0,0.0,0.0,0.0,0.0
ISIC_0034109,1.0,0.0,0.0,0.0,0.0
ISIC_0034110,1.0,0.0,0.0,0.0,0.0
ISIC_0034111,1.0,0.0,0.0,0.0,0.0
ISIC_0034112,1.0,0.0,0.0,0.0,0.0
ISIC_0034113,0.0,0.0,1.0,0.0,0.0
ISIC_0034114,1.0,0.0,0.0,0.0,0.0
ISIC_0034115,0.0,0.0,1.0,0.0,0.0
ISIC_0034116,1.0,0.0,0.0,0.0,0.0
ISIC_0034117,0.0,1.0,0.0,0.0,0.0
ISIC_0034118,0.0,1.0,0.0,0.0,0.0
ISIC_0034119,0.0,0.0,0.0,1.0,0.0
ISIC_0034120,0.0,1.0,0.0,0.0,0.0
ISIC_0034121,1.0,0.0,0.0,0.0,0.0
ISIC_0034122,1.0,0.0,0.0,0.0,0.0
ISIC_0034123,0.0,0.0,0.0,1.0,0.0
ISIC_0034124,1.0,0.0,0.0,0.0,0.0
ISIC_0034125,0.0,0.0,1.0,0.0,0.0
ISIC_0034126,0.0,0.0,1.0,0.0,0.0
ISIC_0034127,1.0,0.0,0.0,0.0,0.0
ISIC_0034128,1.0,0.0,0.0,0.0,0.0
ISIC_0034129,1.0,0.0,0.0,0.0,0.0
ISIC_0034130,1.0,0.0,0.0,0.0,0.0
ISIC_0034131,1.0,0.0,0.0,0.0,0.0
ISIC_0034132,0.0,1.0,0.0,0.0,0.0
ISIC_0034133,1.0,0.0,0.0,0.0,0.0
ISIC_0034134,0.0,1.0,0.0,0.0,0.0
ISIC_0034136,1.0,0.0,0.0,0.0,0.0
ISIC_0034137,1.0,0.0,0.0,0.0,0.0
ISIC_0034138,1.0,0.0,0.0,0.0,0.0
ISIC_0034139,1.0,0.0,0.0,0.0,0.0
ISIC_0034140,0.0,1.0,0.0,0.0,0.0
ISIC_0034141,0.0,1.0,0.0,0.0,0.0
ISIC_0034142,0.0,0.0,1.0,0.0,0.0
ISIC_0034143,0.0,0.0,0.0,1.0,0.0
ISIC_0034144,1.0,0.0,0.0,0.0,0.0
ISIC_0034145,0.0,1.0,0.0,0.0,0.0
ISIC_0034146,1.0,0.0,0.0,0.0,0.0
ISIC_0034147,1.0,0.0,0.0,0.0,0.0
ISIC_0034148,1.0,0.0,0.0,0.0,0.0
ISIC_0034149,1.0,0.0,0.0,0.0,0.0
ISIC_0034150,0.0,1.0,0.0,0.0,0.0
ISIC_0034151,0.0,0.0,1.0,0.0,0.0
ISIC_0034152,1.0,0.0,0.0,0.0,0.0
ISIC_0034153,1.0,0.0,0.0,0.0,0.0
ISIC_0034154,1.0,0.0,0.0,0.0,0.0
ISIC_0034155,0.0,0.0,0.0,1.0,0.0
ISIC_0034156,1.0,0.0,0.0,0.0,0.0
ISIC_0034157,1.0,0.0,0.0,0.0,0.0
ISIC_0034158,1.0,0.0,0.0,0.0,0.0
ISIC_0034159,0.0,1.0,0.0,0.0,0.0
ISIC_0034160,0.0,0.0,0.0,1.0,0.0
ISIC_0034161,0.0,0.0,0.0,1.0,0.0
ISIC_0034162,0.0,1.0,0.0,0.0,0.0
ISIC_0034163,1.0,0.0,0.0,0.0,0.0
ISIC_0034164,1.0,0.0,0.0,0.0,0.0
ISIC_0034165,0.0,0.0,1.0,0.0,0.0
ISIC_0034166,1.0,0.0,0.0,0.0,0.0
ISIC_0034167,0.0,0.0,1.0,0.0,0.0
ISIC_0034168,0.0,0.0,1.0,0.0,0.0
ISIC_0034170,0.0,1.0,0.0,0.0,0.0
ISIC_0034171,1.0,0.0,0.0,0.0,0.0
ISIC_0034172,0.0,1.0,0.0,0.0,0.0
ISIC_0034173,0.0,1.0,0.0,0.0,0.0
ISIC_0034174,1.0,0.0,0.0,0.0,0.0
ISIC_0034175,0.0,0.0,1.0,0.0,0.0
ISIC_0034176,1.0,0.0,0.0,0.0,0.0
ISIC_0034177,1.0,0.0,0.0,0.0,0.0
ISIC_0034178,1.0,0.0,0.0,0.0,0.0
ISIC_0034179,1.0,0.0,0.0,0.0,0.0
ISIC_0034180,0.0,1.0,0.0,0.0,0.0
ISIC_0034181,1.0,0.0,0.0,0.0,0.0
ISIC_0034182,1.0,0.0,0.0,0.0,0.0
ISIC_0034183,0.0,1.0,0.0,0.0,0.0
ISIC_0034184,1.0,0.0,0.0,0.0,0.0
ISIC_0034185,1.0,0.0,0.0,0.0,0.0
ISIC_0034186,0.0,0.0,1.0,0.0,0.0
ISIC_0034187,1.0,0.0,0.0,0.0,0.0
ISIC_0034188,0.0,1.0,0.0,0.0,0.0
ISIC_0034189,0.0,0.0,1.0,0.0,0.0
ISIC_0034190,1.0,0.0,0.0,0.0,0.0
ISIC_0034191,1.0,0.0,0.0,0.0,0.0
ISIC_0034192,1.0,0.0,0.0,0.0,0.0
ISIC_0034193,1.0,0.0,0.0,0.0,0.0
ISIC_0034194,1.0,0.0,0.0,0.0,0.0
ISIC_0034195,1.0,0.0,0.0,0.0,0.0
ISIC_0034197,0.0,0.0,1.0,0.0,0.0
ISIC_0034198,1.0,0.0,0.0,0.0,0.0
ISIC_0034199,1.0,0.0,0.0,0.0,0.0
ISIC_0034200,1.0,0.0,0.0,0.0,0.0
ISIC_0034201,0.0,0.0,1.0,0.0,0.0
ISIC_0034202,0.0,1.0,0.0,0.0,0.0
ISIC_0034203,1.0,0.0,0.0,0.0,0.0
ISIC_0034204,1.0,0.0,0.0,0.0,0.0
ISIC_0034205,0.0,1.0,0.0,0.0,0.0
ISIC_0034206,1.0,0.0,0.0,0.0,0.0
ISIC_0034207,1.0,0.0,0.0,0.0,0.0
ISIC_0034208,0.0,1.0,0.0,0.0,0.0
ISIC_0034209,1.0,0.0,0.0,0.0,0.0
ISIC_0034210,1.0,0.0,0.0,0.0,0.0
ISIC_0034211,0.0,1.0,0.0,0.0,0.0
ISIC_0034212,1.0,0.0,0.0,0.0,0.0
ISIC_0034213,1.0,0.0,0.0,0.0,0.0
ISIC_0034215,1.0,0.0,0.0,0.0,0.0
ISIC_0034216,0.0,1.0,0.0,0.0,0.0
ISIC_0034217,1.0,0.0,0.0,0.0,0.0
ISIC_0034218,0.0,1.0,0.0,0.0,0.0
ISIC_0034219,1.0,0.0,0.0,0.0,0.0
ISIC_0034220,1.0,0.0,0.0,0.0,0.0
ISIC_0034221,0.0,0.0,1.0,0.0,0.0
ISIC_0034222,0.0,1.0,0.0,0.0,0.0
ISIC_0034223,0.0,0.0,0.0,1.0,0.0
ISIC_0034224,1.0,0.0,0.0,0.0,0.0
ISIC_0034225,1.0,0.0,0.0,0.0,0.0
ISIC_0034226,1.0,0.0,0.0,0.0,0.0
ISIC_0034227,1.0,0.0,0.0,0.0,0.0
ISIC_0034228,1.0,0.0,0.0,0.0,0.0
ISIC_0034229,1.0,0.0,0.0,0.0,0.0
ISIC_0034230,1.0,0.0,0.0,0.0,0.0
ISIC_0034231,1.0,0.0,0.0,0.0,0.0
ISIC_0034232,1.0,0.0,0.0,0.0,0.0
ISIC_0034233,0.0,1.0,0.0,0.0,0.0
ISIC_0034234,1.0,0.0,0.0,0.0,0.0
ISIC_0034235,0.0,0.0,1.0,0.0,0.0
ISIC_0034236,0.0,1.0,0.0,0.0,0.0
ISIC_0034237,1.0,0.0,0.0,0.0,0.0
ISIC_0034238,1.0,0.0,0.0,0.0,0.0
ISIC_0034239,0.0,1.0,0.0,0.0,0.0
ISIC_0034240,1.0,0.0,0.0,0.0,0.0
ISIC_0034241,1.0,0.0,0.0,0.0,0.0
ISIC_0034242,0.0,1.0,0.0,0.0,0.0
ISIC_0034243,0.0,1.0,0.0,0.0,0.0
ISIC_0034244,1.0,0.0,0.0,0.0,0.0
ISIC_0034245,1.0,0.0,0.0,0.0,0.0
ISIC_0034246,0.0,1.0,0.0,0.0,0.0
ISIC_0034247,1.0,0.0,0.0,0.0,0.0
ISIC_0034248,1.0,0.0,0.0,0.0,0.0
ISIC_0034249,1.0,0.0,0.0,0.0,0.0
ISIC_0034250,1.0,0.0,0.0,0.0,0.0
ISIC_0034251,1.0,0.0,0.0,0.0,0.0
ISIC_0034252,0.0,0.0,1.0,0.0,0.0
ISIC_0034253,0.0,1.0,0.0,0.0,0.0
ISIC_0034254,1.0,0.0,0.0,0.0,0.0
ISIC_0034255,0.0,0.0,0.0,1.0,0.0
ISIC_0034256,0.0,1.0,0.0,0.0,0.0
ISIC_0034257,1.0,0.0,0.0,0.0,0.0
ISIC_0034258,1.0,0.0,0.0,0.0,0.0
ISIC_0034259,0.0,0.0,1.0,0.0,0.0
ISIC_0034260,1.0,0.0,0.0,0.0,0.0
ISIC_0034261,1.0,0.0,0.0,0.0,0.0
ISIC_0034262,0.0,1.0,0.0,0.0,0.0
ISIC_0034263,0.0,1.0,0.0,0.0,0.0
ISIC_0034264,1.0,0.0,0.0,0.0,0.0
ISIC_0034265,1.0,0.0,0.0,0.0,0.0
ISIC_0034266,1.0,0.0,0.0,0.0,0.0
ISIC_0034267,1.0,0.0,0.0,0.0,0.0
ISIC_0034268,1.0,0.0,0.0,0.0,0.0
ISIC_0034269,0.0,1.0,0.0,0.0,0.0
ISIC_0034270,1.0,0.0,0.0,0.0,0.0
ISIC_0034271,1.0,0.0,0.0,0.0,0.0
ISIC_0034272,1.0,0.0,0.0,0.0,0.0
ISIC_0034273,1.0,0.0,0.0,0.0,0.0
ISIC_0034274,1.0,0.0,0.0,0.0,0.0
ISIC_0034275,0.0,1.0,0.0,0.0,0.0
ISIC_0034276,0.0,0.0,0.0,1.0,0.0
ISIC_0034277,1.0,0.0,0.0,0.0,0.0
ISIC_0034278,1.0,0.0,0.0,0.0,0.0
ISIC_0034279,1.0,0.0,0.0,0.0,0.0
ISIC_0034280,0.0,0.0,1.0,0.0,0.0
ISIC_0034281,1.0,0.0,0.0,0.0,0.0
ISIC_0034282,1.0,0.0,0.0,0.0,0.0
ISIC_0034283,0.0,0.0,1.0,0.0,0.0
ISIC_0034284,0.0,1.0,0.0,0.0,0.0
ISIC_0034285,1.0,0.0,0.0,0.0,0.0
ISIC_0034286,1.0,0.0,0.0,0.0,0.0
ISIC_0034287,0.0,1.0,0.0,0.0,0.0
ISIC_0034288,1.0,0.0,0.0,0.0,0.0
ISIC_0034289,0.0,1.0,0.0,0.0,0.0
ISIC_0034290,1.0,0.0,0.0,0.0,0.0
ISIC_0034291,0.0,0.0,1.0,0.0,0.0
ISIC_0034292,1.0,0.0,0.0,0.0,0.0
ISIC_0034293,1.0,0.0,0.0,0.0,0.0
ISIC_0034294,0.0,1.0,0.0,0.0,0.0
ISIC_0034295,1.0,0.0,0.0,0.0,0.0
ISIC_0034296,0.0,0.0,1.0,0.0,0.0
ISIC_0034297,1.0,0.0,0.0,0.0,0.0
ISIC_0034298,1.0,0.0,0.0,0.0,0.0
ISIC_0034299,0.0,0.0,0.0,1.0,0.0
ISIC_0034300,1.0,0.0,0.0,0.0,0.0
ISIC_0034301,1.0,0.0,0.0,0.0,0.0
ISIC_0034302,1.0,0.0,0.0,0.0,0.0
ISIC_0034303,0.0,0.0,1.0,0.0,0.0
ISIC_0034304,1.0,0.0,0.0,0.0,0.0
ISIC_0034305,1.0,0.0,0.0,0.0,0.0
ISIC_0034306,0.0,0.0,0.0,1.0,0.0
ISIC_0034307,1.0,0.0,0.0,0.0,0.0
ISIC_0034308,1.0,0.0,0.0,0.0,0.0
ISIC_0034309,1.0,0.0,0.0,0.0,0.0
ISIC_0034310,1.0,0.0,0.0,0.0,0.0
ISIC_0034311,1.0,0.0,0.0,0.0,0.0
ISIC_0034312,1.0,0.0,0.0,0.0,0.0
ISIC_0034313,0.0,1.0,0.0,0.0,0.0
ISIC_0034314,1.0,0.0,0.0,0.0,0.0
ISIC_0034315,0.0,0.0,1.0,0.0,0.0
ISIC_0034316,0.0,1.0,0.0,0.0,0.0
ISIC_0034317,0.0,1.0,0.0,0.0,0.0
ISIC_0034318,0.0,0.0,1.0,0.0,0.0
ISIC_0034319,1.0,0.0,0.0,0.0,0.0
ISIC_0034320,1.0,0.0,0.0,0.0,0.0
MEL_gen_00000,0.0,1.0,0.0,0.0,0.0
MEL_gen_00001,0.0,1.0,0.0,0.0,0.0
MEL_gen_00002,0.0,1.0,0.0,0.0,0.0
MEL_gen_00003,0.0,1.0,0.0,0.0,0.0
MEL_gen_00004,0.0,1.0,0.0,0.0,0.0
MEL_gen_00005,0.0,1.0,0.0,0.0,0.0
MEL_gen_00006,0.0,1.0,0.0,0.0,0.0
MEL_gen_00007,0.0,1.0,0.0,0.0,0.0
MEL_gen_00008,0.0,1.0,0.0,0.0,0.0
MEL_gen_00009,0.0,1.0,0.0,0.0,0.0
MEL_gen_00010,0.0,1.0,0.0,0.0,0.0
MEL_gen_00011,0.0,1.0,0.0,0.0,0.0
MEL_gen_00012,0.0,1.0,0.0,0.0,0.0
MEL_gen_00013,0.0,1.0,0.0,0.0,0.0
MEL_gen_00014,0.0,1.0,0.0,0.0,0.0
MEL_gen_00015,0.0,1.0,0.0,0.0,0.0
MEL_gen_00016,0.0,1.0,0.0,0.0,0.0
MEL_gen_00017,0.0,1.0,0.0,0.0,0.0
MEL_gen_00018,0.0,1.0,0.0,0.0,0.0
MEL_gen_00019,0.0,1.0,0.0,0.0,0.0
MEL_gen_00020,0.0,1.0,0.0,0.0,0.0
MEL_gen_00021,0.0,1.0,0.0,0.0,0.0
MEL_gen_00022,0.0,1.0,0.0,0.0,0.0
MEL_gen_00023,0.0,1.0,0.0,0.0,0.0
MEL_gen_00024,0.0,1.0,0.0,0.0,0.0
MEL_gen_00025,0.0,1.0,0.0,0.0,0.0
MEL_gen_00026,0.0,1.0,0.0,0.0,0.0
MEL_gen_00027,0.0,1.0,0.0,0.0,0.0
MEL_gen_00028,0.0,1.0,0.0,0.0,0.0
MEL_gen_00029,0.0,1.0,0.0,0.0,0.0
MEL_gen_00030,0.0,1.0,0.0,0.0,0.0
MEL_gen_00031,0.0,1.0,0.0,0.0,0.0
MEL_gen_00032,0.0,1.0,0.0,0.0,0.0
MEL_gen_00033,0.0,1.0,0.0,0.0,0.0
MEL_gen_00034,0.0,1.0,0.0,0.0,0.0
MEL_gen_00035,0.0,1.0,0.0,0.0,0.0
MEL_gen_00036,0.0,1.0,0.0,0.0,0.0
MEL_gen_00037,0.0,1.0,0.0,0.0,0.0
MEL_gen_00038,0.0,1.0,0.0,0.0,0.0
MEL_gen_00039,0.0,1.0,0.0,0.0,0.0
MEL_gen_00040,0.0,1.0,0.0,0.0,0.0
MEL_gen_00041,0.0,1.0,0.0,0.0,0.0
MEL_gen_00042,0.0,1.0,0.0,0.0,0.0
MEL_gen_00043,0.0,1.0,0.0,0.0,0.0
MEL_gen_00044,0.0,1.0,0.0,0.0,0.0
MEL_gen_00045,0.0,1.0,0.0,0.0,0.0
MEL_gen_00046,0.0,1.0,0.0,0.0,0.0
